Date,Stock_Symbol,Open,High,Low,Close,Volume
2021-09-01,AAPL,265.47,266.73,264.95,265.44,1719850
2021-09-02,AAPL,267.83,274.95,267.58,273.87,4032979
2021-09-03,AAPL,271.15,276.79,266.27,267.03,8575961
2021-09-06,AAPL,271.17,278.03,265.46,275.7,3711343
2021-09-07,AAPL,277.96,284.55,272.47,278.63,4614447
2021-09-08,AAPL,277.28,283.82,273.46,278.39,2484483
2021-09-09,AAPL,281.48,286.22,277.54,280.32,2142685
2021-09-10,AAPL,277.4,280.03,270.01,272.74,9236645
2021-09-13,AAPL,267.29,270.6,265.63,266.32,9863948
2021-09-14,AAPL,270.06,275.92,266.3,274.12,4790752
2021-09-15,AAPL,275.99,278.74,270.08,275.31,1919463
2021-09-16,AAPL,279.74,282.71,274.41,276.85,3861536
2021-09-17,AAPL,278.6,281.54,275.39,277.49,6992088
2021-09-20,AAPL,272.48,278.76,269.43,274.89,1732208
2021-09-21,AAPL,273.32,278.78,270.62,273.61,8995154
2021-09-22,AAPL,269.63,274.46,268.96,273.96,9121379
2021-09-23,AAPL,279.02,281.11,276.55,280.38,7681051
2021-09-24,AAPL,276.72,284.47,270.26,272.47,7618619
2021-09-27,AAPL,276.29,279.55,270.04,276.6,2061329
2021-09-28,AAPL,280.78,285.19,276.25,283.4,7519216
2021-09-29,AAPL,288.0,290.48,282.94,284.72,9223614
2021-09-30,AAPL,284.76,287.57,283.59,283.95,8449968
2021-10-01,AAPL,280.95,289.02,273.75,275.72,6352971
2021-10-04,AAPL,280.91,285.46,277.14,280.5,2725034
2021-10-05,AAPL,282.28,286.04,275.41,276.28,1206927
2021-10-06,AAPL,281.03,285.53,278.47,283.61,8022355
2021-10-07,AAPL,288.12,290.51,281.08,282.78,8726042
2021-10-08,AAPL,284.08,284.73,275.86,279.31,6601983
2021-10-11,AAPL,275.98,280.19,270.25,276.68,2340194
2021-10-12,AAPL,274.87,277.95,271.06,272.41,1914073
2021-10-13,AAPL,268.4,269.97,266.33,269.7,5584110
2021-10-14,AAPL,268.46,270.0,266.38,267.45,3644250
2021-10-15,AAPL,265.29,270.66,264.43,266.76,4493762
2021-10-18,AAPL,272.07,279.28,271.42,272.02,7054608
2021-10-19,AAPL,276.38,280.96,269.52,273.3,2237397
2021-10-20,AAPL,268.63,270.72,268.55,269.51,6188200
2021-10-21,AAPL,266.05,273.39,258.45,272.6,7076735
2021-10-22,AAPL,272.91,273.18,270.52,271.27,9805616
2021-10-25,AAPL,270.95,271.08,265.29,266.32,5865178
2021-10-26,AAPL,265.79,269.57,265.68,269.47,9277601
2021-10-27,AAPL,266.0,273.08,261.55,267.29,6800512
2021-10-28,AAPL,271.03,275.69,263.51,267.49,9379078
2021-10-29,AAPL,269.03,271.72,268.48,269.68,8122037
2021-11-01,AAPL,267.07,267.48,262.01,264.87,8960896
2021-11-02,AAPL,264.88,271.06,258.6,259.02,4547086
2021-11-03,AAPL,255.11,262.44,250.3,254.48,2334103
2021-11-04,AAPL,250.3,254.73,245.09,247.62,5517190
2021-11-05,AAPL,244.64,250.44,243.45,246.97,7774089
2021-11-08,AAPL,251.34,258.02,245.69,250.78,4477796
2021-11-09,AAPL,254.15,254.93,252.36,254.03,2892034
2021-11-10,AAPL,257.68,263.34,256.91,259.45,2631038
2021-11-11,AAPL,257.07,262.53,253.62,254.27,9902594
2021-11-12,AAPL,255.73,259.4,255.55,259.13,4078353
2021-11-15,AAPL,255.07,261.06,248.55,260.02,5602967
2021-11-16,AAPL,264.24,271.25,256.85,270.21,9418043
2021-11-17,AAPL,273.44,281.62,266.22,272.6,1482273
2021-11-18,AAPL,275.54,278.04,275.08,276.67,5092193
2021-11-19,AAPL,278.46,285.18,273.61,281.95,8173990
2021-11-22,AAPL,280.08,284.97,279.04,283.44,9245442
2021-11-23,AAPL,278.82,286.91,276.67,281.17,2907327
2021-11-24,AAPL,277.63,284.45,269.4,271.67,7171502
2021-11-25,AAPL,272.82,276.56,265.69,274.27,4603654
2021-11-26,AAPL,275.66,277.18,275.08,276.35,1092720
2021-11-29,AAPL,281.08,284.49,280.52,281.63,9861151
2021-11-30,AAPL,282.0,283.7,279.61,280.3,3804665
2021-12-01,AAPL,278.42,281.85,270.29,278.97,8411599
2021-12-02,AAPL,284.27,288.65,278.23,281.73,4479472
2021-12-03,AAPL,287.15,290.41,286.24,287.36,6729644
2021-12-06,AAPL,291.72,299.99,290.56,295.51,4620200
2021-12-07,AAPL,298.68,304.87,292.46,300.35,7291816
2021-12-08,AAPL,301.89,304.38,297.96,298.95,5912203
2021-12-09,AAPL,300.82,303.33,294.87,295.74,4440096
2021-12-10,AAPL,292.3,298.21,283.99,292.07,6787096
2021-12-13,AAPL,288.48,292.41,287.39,287.91,4995069
2021-12-14,AAPL,286.34,288.57,282.73,284.79,6832703
2021-12-15,AAPL,280.57,285.11,274.82,279.27,6617544
2021-12-16,AAPL,284.17,287.94,278.47,285.02,9423370
2021-12-17,AAPL,280.77,284.97,274.78,283.43,3412597
2021-12-20,AAPL,285.35,293.74,282.15,284.36,6957597
2021-12-21,AAPL,281.45,281.92,276.38,281.71,6295516
2021-12-22,AAPL,281.76,288.05,273.43,284.5,5990870
2021-12-23,AAPL,282.37,289.3,281.84,284.26,9445275
2021-12-24,AAPL,282.49,286.83,275.18,285.75,5225269
2021-12-27,AAPL,280.6,280.83,273.22,280.43,2259762
2021-12-28,AAPL,280.53,284.45,275.04,281.04,7508764
2021-12-29,AAPL,281.69,283.06,281.07,282.05,3351445
2021-12-30,AAPL,280.06,281.81,274.74,277.37,8130335
2021-12-31,AAPL,272.37,275.2,264.87,266.2,9320203
2022-01-03,AAPL,263.18,265.2,258.29,261.41,2546037
2022-01-04,AAPL,260.92,268.42,254.99,266.35,3240154
2022-01-05,AAPL,262.29,266.2,254.8,258.12,8898243
2022-01-06,AAPL,253.56,260.26,247.23,253.97,7858249
2022-01-07,AAPL,250.82,254.55,247.56,251.2,2385449
2022-01-10,AAPL,249.05,253.26,245.31,250.81,8205786
2022-01-11,AAPL,252.86,253.16,249.46,251.45,4204703
2022-01-12,AAPL,254.13,255.47,249.95,253.0,5601859
2022-01-13,AAPL,256.16,259.31,254.88,258.07,8004894
2022-01-14,AAPL,262.88,264.39,257.53,257.67,7672176
2022-01-17,AAPL,254.89,256.1,251.46,254.01,3051857
2022-01-18,AAPL,254.96,259.73,248.27,259.66,3337836
2022-01-19,AAPL,258.06,262.04,254.2,257.38,3001056
2022-01-20,AAPL,256.66,264.19,253.86,261.39,4645785
2022-01-21,AAPL,265.22,270.81,262.54,268.47,8744395
2022-01-24,AAPL,273.07,280.53,265.72,265.74,9838703
2022-01-25,AAPL,270.57,273.99,263.4,268.08,9026843
2022-01-26,AAPL,270.92,277.6,266.11,267.75,9961421
2022-01-27,AAPL,269.56,275.66,267.86,271.86,1261228
2022-01-28,AAPL,268.8,273.75,266.8,267.92,8732754
2022-01-31,AAPL,271.32,276.91,265.07,270.28,9227913
2022-02-01,AAPL,273.76,274.17,268.97,269.79,2204553
2022-02-02,AAPL,270.62,277.43,267.88,272.89,1579427
2022-02-03,AAPL,268.67,271.6,262.98,265.67,6481566
2022-02-04,AAPL,270.74,271.02,263.49,268.78,8750908
2022-02-07,AAPL,271.98,276.66,271.34,274.8,1288616
2022-02-08,AAPL,271.2,277.81,269.86,272.37,1771105
2022-02-09,AAPL,271.94,272.74,263.87,270.26,2656065
2022-02-10,AAPL,274.66,279.17,274.42,275.26,5556797
2022-02-11,AAPL,278.9,278.98,274.02,277.0,8150367
2022-02-14,AAPL,276.16,279.34,270.79,277.41,5114276
2022-02-15,AAPL,280.47,285.2,276.11,276.17,7561393
2022-02-16,AAPL,274.73,282.44,272.09,275.23,6434972
2022-02-17,AAPL,270.41,277.77,266.22,269.05,9875694
2022-02-18,AAPL,269.03,270.4,263.9,268.62,9251918
2022-02-21,AAPL,273.61,280.25,270.47,279.65,7267355
2022-02-22,AAPL,284.82,286.74,280.08,286.31,3794373
2022-02-23,AAPL,287.37,288.22,283.67,285.61,4838076
2022-02-24,AAPL,290.77,293.68,288.17,288.88,9360053
2022-02-25,AAPL,286.67,291.92,280.39,283.33,3310275
2022-02-28,AAPL,279.32,281.45,277.59,277.96,5757317
2022-03-01,AAPL,281.22,282.77,274.14,278.13,9133065
2022-03-02,AAPL,275.47,280.63,267.54,279.95,7595886
2022-03-03,AAPL,283.45,287.58,277.16,278.97,6031183
2022-03-04,AAPL,281.47,286.2,275.6,278.73,8099050
2022-03-07,AAPL,275.49,283.44,274.97,279.94,9896758
2022-03-08,AAPL,282.41,286.8,274.07,279.26,2456288
2022-03-09,AAPL,276.37,281.33,272.67,274.18,2581421
2022-03-10,AAPL,278.7,283.5,273.74,279.45,7691296
2022-03-11,AAPL,274.15,277.13,268.46,271.4,9919405
2022-03-14,AAPL,273.89,280.88,273.14,276.4,6819142
2022-03-15,AAPL,273.43,278.57,268.83,270.39,5553954
2022-03-16,AAPL,271.18,276.43,269.92,272.39,9951897
2022-03-17,AAPL,276.26,281.96,270.07,274.36,6458139
2022-03-18,AAPL,278.7,281.84,274.05,280.29,6477589
2022-03-21,AAPL,277.17,277.84,272.97,274.74,5766822
2022-03-22,AAPL,273.51,277.84,269.16,272.32,6728954
2022-03-23,AAPL,276.01,281.72,270.03,280.08,6322811
2022-03-24,AAPL,275.88,282.82,273.92,274.87,8720441
2022-03-25,AAPL,279.8,287.13,272.85,277.18,1794870
2022-03-28,AAPL,273.8,275.01,273.07,274.3,9745253
2022-03-29,AAPL,269.96,269.97,262.83,263.75,5263600
2022-03-30,AAPL,266.39,268.18,261.61,263.03,6731019
2022-03-31,AAPL,261.59,263.91,260.43,261.85,6029363
2022-04-01,AAPL,259.85,266.68,259.3,265.71,9560176
2022-04-04,AAPL,268.49,268.61,263.98,264.69,3342568
2022-04-05,AAPL,264.35,265.98,256.52,260.3,6870685
2022-04-06,AAPL,262.4,267.99,257.55,263.92,4278962
2022-04-07,AAPL,264.28,270.43,257.22,258.89,2262962
2022-04-08,AAPL,256.12,262.53,254.46,259.17,6426498
2022-04-11,AAPL,263.1,268.25,258.27,259.03,9933960
2022-04-12,AAPL,258.04,265.64,250.84,262.31,8981356
2022-04-13,AAPL,259.05,261.36,255.87,257.96,8873328
2022-04-14,AAPL,262.21,266.57,256.38,257.51,4758421
2022-04-15,AAPL,260.9,263.29,254.06,263.08,3165417
2022-04-18,AAPL,258.78,260.64,257.82,259.19,5569408
2022-04-19,AAPL,258.51,265.16,256.29,257.8,2983482
2022-04-20,AAPL,260.2,263.55,259.57,260.12,9701146
2022-04-21,AAPL,257.39,262.88,253.4,254.31,2577696
2022-04-22,AAPL,257.54,264.9,255.47,262.28,2362024
2022-04-25,AAPL,259.03,265.88,253.52,253.56,6158903
2022-04-26,AAPL,251.56,254.61,250.01,251.58,5735171
2022-04-27,AAPL,249.33,250.51,242.22,250.32,5039925
2022-04-28,AAPL,251.62,252.74,244.87,249.78,8776264
2022-04-29,AAPL,247.13,251.38,239.77,240.99,1727683
2022-05-02,AAPL,244.26,247.38,242.43,244.3,2275509
2022-05-03,AAPL,248.44,253.27,241.76,249.6,5110081
2022-05-04,AAPL,250.41,250.98,245.53,249.05,8344908
2022-05-05,AAPL,248.32,253.84,246.01,247.58,4134422
2022-05-06,AAPL,245.27,247.41,238.79,246.08,9337112
2022-05-09,AAPL,247.05,253.88,242.35,247.69,8264305
2022-05-10,AAPL,247.61,251.94,241.54,251.07,4368740
2022-05-11,AAPL,251.52,255.2,250.1,251.3,3375195
2022-05-12,AAPL,246.38,247.38,241.82,246.12,8623588
2022-05-13,AAPL,244.42,249.4,243.45,247.05,6963933
2022-05-16,AAPL,242.15,245.19,236.51,237.64,7254600
2022-05-17,AAPL,236.03,242.76,232.12,241.43,6986532
2022-05-18,AAPL,243.55,249.52,238.69,239.6,4127372
2022-05-19,AAPL,242.51,243.95,236.24,242.88,6600143
2022-05-20,AAPL,242.38,247.15,241.07,243.16,2618460
2022-05-23,AAPL,246.62,249.89,244.64,246.93,8630732
2022-05-24,AAPL,245.98,251.69,244.35,245.08,5373926
2022-05-25,AAPL,249.96,255.89,249.84,254.6,3066592
2022-05-26,AAPL,249.63,254.48,245.8,254.34,2122242
2022-05-27,AAPL,254.1,257.16,250.81,255.72,5707274
2022-05-30,AAPL,257.41,261.75,253.23,256.01,8690935
2022-05-31,AAPL,251.24,256.74,249.83,256.57,6285228
2022-06-01,AAPL,255.31,262.64,252.14,261.66,2497448
2022-06-02,AAPL,263.06,270.14,259.69,264.77,3163507
2022-06-03,AAPL,263.22,264.87,261.76,262.68,5788243
2022-06-06,AAPL,264.1,270.32,261.8,264.36,3241713
2022-06-07,AAPL,266.72,268.42,260.23,265.55,2194715
2022-06-08,AAPL,269.94,273.5,266.93,273.44,3509612
2022-06-09,AAPL,276.26,283.85,272.43,276.97,8673675
2022-06-10,AAPL,274.71,280.65,269.31,280.35,6642363
2022-06-13,AAPL,275.1,281.69,274.06,275.16,7337604
2022-06-14,AAPL,275.74,276.93,269.21,273.0,2323149
2022-06-15,AAPL,268.32,268.86,260.8,267.6,8005970
2022-06-16,AAPL,266.75,272.01,264.42,267.83,3975774
2022-06-17,AAPL,268.75,272.99,268.56,269.45,9148671
2022-06-20,AAPL,265.53,267.48,264.39,267.3,9514286
2022-06-21,AAPL,268.44,273.3,264.96,271.92,4962694
2022-06-22,AAPL,271.58,277.47,266.45,267.45,9395273
2022-06-23,AAPL,270.44,277.97,264.56,274.4,1290082
2022-06-24,AAPL,272.96,277.19,266.62,270.63,3552216
2022-06-27,AAPL,270.22,270.67,269.05,269.8,4404745
2022-06-28,AAPL,274.81,277.42,274.13,274.54,5870512
2022-06-29,AAPL,275.11,280.71,269.57,279.92,4639082
2022-06-30,AAPL,280.77,285.8,277.7,281.82,1688299
2022-07-01,AAPL,277.22,284.98,273.22,273.3,1473430
2022-07-04,AAPL,271.79,275.18,267.96,268.79,3184867
2022-07-05,AAPL,265.67,268.47,262.74,263.81,2443450
2022-07-06,AAPL,259.29,264.9,251.61,264.02,3897575
2022-07-07,AAPL,262.77,264.01,261.69,263.45,2337497
2022-07-08,AAPL,267.23,270.73,264.27,264.91,8231889
2022-07-11,AAPL,261.97,264.45,254.98,263.83,9232661
2022-07-12,AAPL,267.76,273.32,260.98,264.19,9674003
2022-07-13,AAPL,262.14,266.97,258.13,260.54,7169045
2022-07-14,AAPL,259.98,263.73,255.71,258.47,8263467
2022-07-15,AAPL,258.07,265.49,255.4,263.62,4243741
2022-07-18,AAPL,268.29,274.39,266.27,271.74,5946895
2022-07-19,AAPL,272.27,279.28,271.2,275.74,6363416
2022-07-20,AAPL,277.25,279.3,270.0,273.77,5767283
2022-07-21,AAPL,274.45,277.45,269.09,274.67,6278988
2022-07-22,AAPL,274.38,282.51,271.59,275.2,5775453
2022-07-25,AAPL,272.22,280.33,267.78,269.94,9638832
2022-07-26,AAPL,274.95,277.11,272.6,275.52,9733889
2022-07-27,AAPL,273.58,277.19,271.08,275.31,1432759
2022-07-28,AAPL,273.23,275.61,272.0,274.01,8504429
2022-07-29,AAPL,270.73,273.82,265.07,268.83,8612906
2022-08-01,AAPL,270.05,273.55,269.15,270.91,5262801
2022-08-02,AAPL,274.88,275.42,267.69,271.25,6892451
2022-08-03,AAPL,273.52,279.94,270.9,273.2,3735468
2022-08-04,AAPL,274.1,281.22,271.97,273.12,6079272
2022-08-05,AAPL,270.95,278.65,269.96,274.02,5794775
2022-08-08,AAPL,279.34,287.54,273.29,274.17,9913210
2022-08-09,AAPL,274.94,280.29,268.47,268.89,6900289
2022-08-10,AAPL,268.73,270.92,267.25,269.12,6746921
2022-08-11,AAPL,270.72,275.38,263.18,273.26,6387997
2022-08-12,AAPL,270.34,277.38,264.32,275.68,6338217
2022-08-15,AAPL,271.97,278.07,267.58,277.13,1800882
2022-08-16,AAPL,280.78,281.02,278.99,280.1,8307099
2022-08-17,AAPL,279.11,281.81,273.02,280.81,6131693
2022-08-18,AAPL,283.92,289.36,277.0,285.16,5016071
2022-08-19,AAPL,286.29,290.43,284.46,287.64,8057336
2022-08-22,AAPL,282.11,287.18,278.88,283.67,7798144
2022-08-23,AAPL,280.12,287.25,279.8,283.86,1240704
2022-08-24,AAPL,278.95,284.21,274.31,280.94,1975335
2022-08-25,AAPL,285.96,293.92,282.23,290.64,3126768
2022-08-26,AAPL,288.51,297.06,283.06,283.43,9887125
2022-08-29,AAPL,281.25,281.56,276.72,280.07,2832868
2022-08-30,AAPL,279.48,279.98,277.72,277.74,1238659
2022-08-31,AAPL,279.48,287.83,273.83,284.48,5086237
2022-09-01,AAPL,283.5,289.27,279.64,282.32,2788164
2022-09-02,AAPL,277.09,282.06,273.65,276.71,1600225
2022-09-05,AAPL,277.04,277.82,272.56,275.48,8616746
2022-09-06,AAPL,274.07,280.62,267.21,280.6,9190864
2022-09-07,AAPL,285.22,291.86,278.17,281.28,5864545
2022-09-08,AAPL,276.95,278.37,275.11,276.9,8276661
2022-09-09,AAPL,277.01,279.68,274.44,276.3,6866015
2022-09-12,AAPL,275.64,276.48,273.7,275.55,2441564
2022-09-13,AAPL,270.57,273.23,264.16,270.14,4753226
2022-09-14,AAPL,271.31,277.94,265.31,266.0,5387460
2022-09-15,AAPL,267.1,273.92,264.77,269.5,8027476
2022-09-16,AAPL,272.39,277.92,270.4,273.09,3937416
2022-09-19,AAPL,278.51,279.94,278.27,279.27,9686209
2022-09-20,AAPL,280.35,288.18,278.92,287.53,9806672
2022-09-21,AAPL,285.48,286.31,282.57,286.17,4807296
2022-09-22,AAPL,285.04,289.16,281.83,284.17,9523009
2022-09-23,AAPL,278.68,281.95,270.69,281.53,7058836
2022-09-26,AAPL,285.78,287.65,279.78,284.48,2116906
2022-09-27,AAPL,289.16,291.6,282.52,283.84,1521535
2022-09-28,AAPL,289.4,294.73,282.45,288.6,2691183
2022-09-29,AAPL,286.57,294.97,279.6,280.98,3076014
2022-09-30,AAPL,278.12,282.78,272.4,277.4,6276576
2022-10-03,AAPL,278.8,285.38,278.4,282.91,8676273
2022-10-04,AAPL,282.26,289.07,280.64,280.71,5912724
2022-10-05,AAPL,278.76,286.1,277.58,281.91,9143701
2022-10-06,AAPL,284.1,286.92,280.16,286.52,2675080
2022-10-07,AAPL,283.36,283.41,279.97,283.38,4594118
2022-10-10,AAPL,284.36,292.27,279.8,289.88,3583957
2022-10-11,AAPL,291.05,293.99,287.8,288.02,2143917
2022-10-12,AAPL,290.45,294.57,283.32,285.78,5469294
2022-10-13,AAPL,286.63,290.08,284.96,288.82,4503091
2022-10-14,AAPL,288.48,296.07,287.8,293.15,3563862
2022-10-17,AAPL,298.51,300.65,296.38,298.71,1405302
2022-10-18,AAPL,295.24,301.28,289.62,297.43,7991423
2022-10-19,AAPL,296.08,298.69,288.16,293.1,9489841
2022-10-20,AAPL,289.86,297.34,282.03,287.3,6301405
2022-10-21,AAPL,281.58,282.41,274.6,280.21,8162742
2022-10-24,AAPL,278.4,283.35,273.85,278.14,5018486
2022-10-25,AAPL,275.86,277.55,270.2,274.45,5054011
2022-10-26,AAPL,276.27,277.94,268.57,276.58,5163560
2022-10-27,AAPL,272.06,275.79,271.35,274.73,2575239
2022-10-28,AAPL,278.96,286.78,276.19,276.38,6698253
2022-10-31,AAPL,271.25,272.72,263.49,264.82,1631742
2022-11-01,AAPL,260.42,261.98,259.55,261.53,3496328
2022-11-02,AAPL,265.02,269.21,260.61,265.77,4016600
2022-11-03,AAPL,269.82,272.15,268.63,271.45,9807586
2022-11-04,AAPL,266.83,268.37,261.34,265.14,3720280
2022-11-07,AAPL,266.44,271.95,265.08,271.62,9170464
2022-11-08,AAPL,274.96,279.01,267.22,277.06,7391843
2022-11-09,AAPL,277.48,281.29,269.58,275.22,6060062
2022-11-10,AAPL,279.56,286.84,277.61,279.54,4069274
2022-11-11,AAPL,282.33,282.57,279.44,281.04,3858708
2022-11-14,AAPL,284.28,289.96,282.35,285.58,3467614
2022-11-15,AAPL,281.84,283.82,274.97,278.3,5030009
2022-11-16,AAPL,272.8,274.71,267.31,274.6,6887569
2022-11-17,AAPL,275.27,281.39,275.26,276.45,7812978
2022-11-18,AAPL,279.93,279.93,272.84,277.66,5780658
2022-11-21,AAPL,282.15,287.86,280.72,282.11,4655423
2022-11-22,AAPL,284.96,291.0,282.08,284.78,4310270
2022-11-23,AAPL,287.84,290.55,285.56,290.06,9642557
2022-11-24,AAPL,295.27,296.21,286.44,290.15,8270328
2022-11-25,AAPL,291.9,295.68,283.59,291.22,5150648
2022-11-28,AAPL,288.26,292.59,284.18,284.97,7988326
2022-11-29,AAPL,286.49,287.13,285.42,285.51,6940646
2022-11-30,AAPL,288.86,293.41,287.31,289.33,3535080
2022-12-01,AAPL,293.86,300.06,286.94,292.12,7716957
2022-12-02,AAPL,293.54,295.72,291.29,292.69,8824081
2022-12-05,AAPL,287.69,287.81,287.26,287.42,6463600
2022-12-06,AAPL,287.35,292.03,278.86,281.11,8555724
2022-12-07,AAPL,276.28,281.06,272.28,279.83,3251356
2022-12-08,AAPL,285.42,285.75,281.2,282.61,5269005
2022-12-09,AAPL,286.13,286.69,285.91,286.63,8160580
2022-12-12,AAPL,282.2,289.05,276.73,288.76,1957563
2022-12-13,AAPL,285.58,289.47,281.97,287.48,9572462
2022-12-14,AAPL,287.42,287.8,280.06,287.03,3208061
2022-12-15,AAPL,289.23,297.58,286.37,286.42,4967430
2022-12-16,AAPL,280.91,289.21,278.98,286.35,1124236
2022-12-19,AAPL,288.15,294.98,282.34,287.21,7519503
2022-12-20,AAPL,288.95,289.23,285.26,288.1,8223758
2022-12-21,AAPL,286.48,293.55,282.33,292.7,6022721
2022-12-22,AAPL,297.18,304.06,291.6,297.43,5836225
2022-12-23,AAPL,300.82,309.24,292.25,308.91,9712459
2022-12-26,AAPL,312.92,315.33,308.4,311.34,6634215
2022-12-27,AAPL,314.39,315.38,306.82,310.26,5201699
2022-12-28,AAPL,308.76,316.22,302.05,310.55,4091855
2022-12-29,AAPL,315.68,320.23,306.55,315.46,4526062
2022-12-30,AAPL,320.67,323.17,319.57,320.9,4080658
2023-01-02,AAPL,318.51,326.74,313.69,317.37,6123193
2023-01-03,AAPL,314.73,316.11,305.34,308.83,3367916
2023-01-04,AAPL,314.35,317.24,307.45,312.98,5417837
2023-01-05,AAPL,314.51,316.48,305.9,313.55,5161696
2023-01-06,AAPL,311.01,313.3,308.23,310.91,7246928
2023-01-09,AAPL,313.14,313.22,309.62,312.8,4037542
2023-01-10,AAPL,311.86,312.95,311.45,311.45,9016518
2023-01-11,AAPL,306.78,312.31,301.88,311.04,6456518
2023-01-12,AAPL,316.73,318.48,311.78,312.93,9703826
2023-01-13,AAPL,307.19,308.67,301.73,305.84,5116006
2023-01-16,AAPL,301.25,305.41,293.98,302.19,7518995
2023-01-17,AAPL,297.07,303.89,296.5,302.84,4493841
2023-01-18,AAPL,299.16,301.16,296.91,298.71,5428829
2023-01-19,AAPL,292.91,300.8,284.76,293.99,7476266
2023-01-20,AAPL,292.74,301.31,285.78,287.39,1692542
2023-01-23,AAPL,288.05,291.62,279.69,287.26,3027718
2023-01-24,AAPL,290.06,291.99,283.99,287.15,9155353
2023-01-25,AAPL,283.35,289.85,281.67,288.09,6943667
2023-01-26,AAPL,288.09,295.02,279.47,290.39,2148800
2023-01-27,AAPL,288.59,294.6,282.45,285.94,7934054
2023-01-30,AAPL,286.06,286.46,285.36,286.38,3290904
2023-01-31,AAPL,285.3,287.69,284.19,286.68,7801635
2023-02-01,AAPL,289.38,289.77,282.91,287.02,1896309
2023-02-02,AAPL,284.89,285.39,284.03,285.21,4629107
2023-02-03,AAPL,283.64,287.65,281.9,282.65,5740911
2023-02-06,AAPL,286.84,288.95,282.06,283.76,9032535
2023-02-07,AAPL,286.42,292.68,278.27,292.47,6130648
2023-02-08,AAPL,290.85,299.2,287.15,288.02,8883013
2023-02-09,AAPL,291.98,293.97,289.8,290.35,7643571
2023-02-10,AAPL,296.16,296.86,293.53,296.27,8230506
2023-02-13,AAPL,296.79,298.85,292.13,293.39,2571662
2023-02-14,AAPL,294.11,300.21,291.95,296.61,9741902
2023-02-15,AAPL,300.39,302.18,298.68,300.19,8354005
2023-02-16,AAPL,295.34,296.65,289.12,290.92,4889418
2023-02-17,AAPL,289.93,297.11,282.93,296.62,4096350
2023-02-20,AAPL,296.14,299.4,291.51,294.33,3960987
2023-02-21,AAPL,296.48,296.88,290.45,295.07,1926844
2023-02-22,AAPL,294.83,298.91,290.3,295.07,1777660
2023-02-23,AAPL,294.23,302.65,290.9,294.16,5711034
2023-02-24,AAPL,293.47,300.83,289.91,298.19,7038417
2023-02-27,AAPL,299.47,301.69,299.21,299.92,7824984
2023-02-28,AAPL,293.93,302.34,292.52,295.13,1760303
2023-03-01,AAPL,291.7,294.79,285.02,290.33,5052823
2023-03-02,AAPL,287.88,294.89,279.28,287.23,7593304
2023-03-03,AAPL,288.43,288.58,281.89,282.66,2620481
2023-03-06,AAPL,277.3,280.25,277.05,278.95,6829351
2023-03-07,AAPL,276.6,280.18,271.08,276.58,1704600
2023-03-08,AAPL,276.31,276.92,271.3,272.46,5298615
2023-03-09,AAPL,273.62,281.17,271.66,279.13,4291512
2023-03-10,AAPL,283.49,289.13,276.18,288.88,6692154
2023-03-13,AAPL,290.75,298.97,282.35,282.85,9479685
2023-03-14,AAPL,282.86,285.71,280.44,280.75,7512443
2023-03-15,AAPL,280.95,287.33,277.75,279.75,3500838
2023-03-16,AAPL,278.31,280.21,274.58,275.75,2106414
2023-03-17,AAPL,278.05,286.35,277.19,278.96,2068205
2023-03-20,AAPL,283.22,283.3,277.49,277.74,9036520
2023-03-21,AAPL,281.87,287.3,275.95,284.7,8573761
2023-03-22,AAPL,281.17,282.82,277.72,280.74,4648930
2023-03-23,AAPL,284.01,286.33,276.13,280.81,2021866
2023-03-24,AAPL,282.08,288.03,281.4,283.96,5070805
2023-03-27,AAPL,280.38,284.06,272.9,281.98,4784146
2023-03-28,AAPL,286.04,290.45,281.13,284.62,9495168
2023-03-29,AAPL,288.97,289.36,283.37,283.73,2424362
2023-03-30,AAPL,279.67,280.1,273.74,277.95,4784599
2023-03-31,AAPL,278.58,286.93,276.18,278.76,1525776
2023-04-03,AAPL,279.89,287.27,275.87,285.88,9942883
2023-04-04,AAPL,282.65,284.12,278.0,281.75,5621553
2023-04-05,AAPL,279.05,282.91,271.84,274.34,8276277
2023-04-06,AAPL,277.06,279.66,273.14,276.12,9836880
2023-04-07,AAPL,272.1,274.54,271.49,271.53,2484407
2023-04-10,AAPL,266.31,271.72,264.55,268.29,1186852
2023-04-11,AAPL,268.64,271.64,263.8,271.25,2527340
2023-04-12,AAPL,268.94,270.58,264.23,269.58,7598050
2023-04-13,AAPL,271.78,277.33,269.54,277.13,1835972
2023-04-14,AAPL,280.87,286.49,273.28,276.42,9504141
2023-04-17,AAPL,277.98,280.51,270.6,274.39,7418758
2023-04-18,AAPL,269.88,277.24,266.3,270.94,1214858
2023-04-19,AAPL,269.43,273.44,269.11,272.76,3096146
2023-04-20,AAPL,275.3,281.95,267.07,272.58,7774077
2023-04-21,AAPL,273.99,275.01,266.79,270.94,6576562
2023-04-24,AAPL,271.9,273.82,269.51,272.46,7725963
2023-04-25,AAPL,270.79,276.31,265.72,273.41,7858061
2023-04-26,AAPL,270.74,276.14,265.0,272.62,2572289
2023-04-27,AAPL,275.55,276.92,271.83,272.66,3331075
2023-04-28,AAPL,275.59,277.67,274.21,276.48,6338266
2023-05-01,AAPL,276.14,284.37,275.1,275.85,1236096
2023-05-02,AAPL,278.92,280.87,272.3,273.21,5654675
2023-05-03,AAPL,268.3,270.7,262.34,269.11,2801726
